withinFormRange,roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage,failureCategory,seedRetries
false,13,12,1.8462,2,1,0.0000,3,0,11,1,0.0833,6.0866,1.0000,1.4846,0.7492,0.0000,1.0000,2.0000,0,2,5,1,0.0769,1.7500,40,3.0769,0.0636,13,hub_and_spoke,small,multiple,13,8,clustered,medium,3,medium,154265160,f919aede-b5a7-414c-8f25-57fec0d964ab,false,EntityOverlap: entities 'hostage_01' and 'terrorist_03' are 1.44m apart (< minimum clearance 1.5m),,EntityOverlap,3
true,4,4,2.0000,2,2,0.2500,3,0,4,0,0.0000,8.6127,1.0000,8.5218,7.8433,0.2222,1.3333,3.0000,0,1,0,1,0.5000,1.5000,16,4.0000,0.0588,4,loop,medium,multiple,3,2,deep,low,1,high,1295361287,1ac63784-22d8-44c8-87ec-11088a4cfa40,true,,,none,0
false,9,8,1.7778,8,8,0.0000,2,1,6,1,0.1250,23.4124,0.3333,32.4350,20.1807,4.9796,4.1429,3.5000,1,2,2,1,0.3333,2.5000,37,4.1111,0.0449,9,linear,large,multiple,9,6,dispersed,medium,2,medium,1224260464,067387e8-5588-4b2c-861a-a5b688a6ba60,true,,,none,0
false,3,2,1.3333,2,1,0.0000,1,0,1,1,0.5000,5.5041,0.7333,4.1955,1.6655,0.0000,1.0000,2.0000,0,2,2,1,0.3333,1.6000,8,2.6667,0.0490,3,branching,small,single,3,5,front_loaded,high,1,high,324521545,ded53cb9-9155-4902-897d-4a168563a367,false,"EntityBounds: entity terrorist_05 at (-4.35, -0.96) exceeds room room_03 interior bounds (centre=(-5.55, 0.24), half-extents=(1.20, 1.20))",,EntityBounds,3
false,8,7,1.7500,7,7,0.0000,2,1,5,1,0.1429,12.6505,0.0000,21.7766,21.7766,9.0000,4.0000,0.0000,0,0,0,1,0.0000,0.0000,21,2.6250,0.0306,8,linear,medium,multiple,8,1,dispersed,low,2,medium,1323792886,5679bff8-df60-40cb-ba4c-19c126afc6d6,true,,,none,0
false,6,5,1.6667,2,1,0.0000,1,0,4,1,0.2000,8.2527,0.9048,5.3551,2.9714,0.0000,1.0000,2.0000,0,1,4,1,0.1667,1.6667,27,4.5000,0.0654,6,hub_and_spoke,medium,single,6,6,dispersed,medium,5,low,982625649,b5b25de1-9dc7-4f55-ba70-365873ebe903,true,,,none,0
false,13,13,2.0000,6,6,0.0769,3,7,6,0,0.0000,16.5532,0.1944,26.0140,14.3064,3.5556,3.3333,3.6667,2,3,2,1,0.4615,2.3750,18,1.3846,0.0297,13,loop,small,multiple,13,8,dispersed,medium,2,high,274816232,7e9d5cad-e36c-4875-bb7b-487d975e3b56,true,,,none,0
false,6,6,2.0000,3,3,0.1667,3,1,5,0,0.0000,12.6220,0.8333,8.1236,2.8407,0.6667,2.0000,3.0000,3,1,3,1,0.3333,1.6250,23,3.8333,0.0615,6,loop,medium,multiple,6,8,dispersed,low,4,high,1873604907,79e26751-8c17-43dc-9fa5-ec7712cc18c6,true,,,none,2
false,12,11,1.8333,11,11,0.0000,2,3,7,1,0.0909,12.0513,0.0000,22.2519,22.2519,6.2500,3.5000,0.0000,0,0,0,1,0.0000,0.0000,55,4.5833,0.0417,12,linear,large,multiple,12,1,front_loaded,high,1,high,1853192670,0e184297-21cb-45e5-a438-08dd0bb52d38,true,,,none,0
false,14,13,1.8571,2,1,0.0000,1,0,12,1,0.0769,6.5339,0.1000,7.9429,1.7057,0.0000,1.0000,2.0000,0,1,2,1,0.0714,1.5000,31,2.2143,0.0499,14,hub_and_spoke,small,single,14,4,dispersed,medium,5,low,1335517520,a670e931-7fd5-4a34-af0b-a1a418a427ed,true,,,none,0
false,12,11,1.8333,6,3,0.0000,3,0,10,1,0.0909,15.8098,1.0000,3.7639,1.5151,0.1875,2.7500,3.0000,0,1,1,1,0.1667,2.3333,57,4.7500,0.0640,12,branching,medium,multiple,12,3,clustered,medium,1,low,2099959919,e78a4ea2-481c-4c8f-845e-4f14b78554e2,true,,,none,0
false,10,10,2.0000,5,5,0.1000,1,5,5,0,0.0000,13.4430,0.2857,13.7543,2.3315,2.3594,2.8750,3.0000,3,1,2,1,0.2000,1.4286,12,1.2000,0.0218,10,loop,small,single,10,7,dispersed,low,5,high,696700068,cadaa31b-185d-413c-a39f-1d89f42a8317,false,"EntityBounds: entity terrorist_02 at (7.18, 7.72) exceeds room room_03 interior bounds (centre=(5.98, 6.52), half-extents=(1.20, 1.20))",,EntityBounds,3
true,3,2,1.3333,2,2,0.0000,1,0,1,1,0.5000,6.2545,1.0000,2.2168,2.2168,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,8,2.6667,0.0656,3,linear,small,single,3,1,front_loaded,high,4,high,2068009485,1ea6ca01-5fa0-4c6b-88e4-4d622a532e79,true,,,none,1
false,7,6,1.7143,2,1,0.0000,1,0,5,1,0.1667,7.1408,1.0000,2.3645,1.5053,0.0000,1.0000,2.0000,0,1,0,1,0.1429,1.0000,48,6.8571,0.0955,7,hub_and_spoke,medium,single,7,2,deep,low,2,medium,1312657250,a9c83438-74b1-43b5-919b-d722a4f35ca6,true,,,none,0
false,9,8,1.7778,5,3,0.0000,1,2,5,1,0.1250,15.1114,0.0000,30.2127,30.2127,0.2500,1.5000,0.0000,0,0,0,1,0.0000,0.0000,89,9.8889,0.0941,9,branching,large,single,9,1,front_loaded,medium,2,medium,954963361,d6806a30-e2ea-4e8f-ae84-f055172ffb3e,true,,,none,0
false,15,14,1.8667,14,14,0.0000,2,6,7,1,0.0714,20.0405,0.2381,28.6360,17.8999,16.0000,5.0000,3.5000,1,2,2,1,0.2000,2.5000,19,1.2667,0.0281,15,linear,small,multiple,15,6,dispersed,medium,2,high,42236568,9955fc31-3904-4f45-8be8-7d623353018d,true,,,none,0
false,15,14,1.8667,14,14,0.0000,2,3,10,1,0.0714,32.3967,1.0000,4.5616,1.5406,0.2222,13.6667,3.0000,1,2,1,1,0.1333,2.0000,54,3.6000,0.0290,15,linear,large,multiple,15,5,clustered,low,2,high,483726185,98598adc-46fc-4d4e-9646-912003bc8ab6,true,,,none,1
false,11,10,1.8182,2,1,0.0000,3,0,9,1,0.1000,11.7990,1.0000,4.7191,4.7191,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,120,10.9091,0.0993,11,hub_and_spoke,large,multiple,11,1,deep,low,4,high,2137653769,298e284b-ac98-48f7-b6d5-10f79b31d18c,true,,,none,0
false,11,10,1.8182,10,10,0.0000,2,4,5,1,0.1000,45.9303,1.0000,10.7870,10.7870,0.2500,9.5000,0.0000,0,0,0,1,0.0000,0.0000,37,3.3636,0.0512,11,linear,medium,multiple,11,1,deep,low,4,high,645266126,64308484-3a67-495c-a507-80d65580fde5,false,"EntityBounds: entity terrorist_01 at (-37.70, 15.04) exceeds room room_10 interior bounds (centre=(-39.90, 17.24), half-extents=(2.20, 2.20))",,EntityBounds,3
false,14,13,1.8571,6,3,0.0000,1,3,9,1,0.0769,7.8823,0.6667,9.6908,6.1175,0.2222,1.3333,3.0000,0,1,0,1,0.1429,1.5000,48,3.4286,0.0783,14,branching,small,single,14,2,front_loaded,low,2,high,915513391,c7086bc5-2e10-47f1-a2eb-42a92d5c05b9,true,,,none,1
false,7,6,1.7143,6,6,0.0000,2,1,4,1,0.1667,12.4753,0.5238,10.9812,1.9231,1.7143,4.0000,4.0000,2,1,2,1,0.4286,2.0000,10,1.4286,0.0358,7,linear,small,multiple,7,6,deep,high,5,medium,2109541890,387177e9-719a-47fe-b1d2-8dcf9e6f97d1,true,,,none,3
false,12,12,2.0000,6,6,0.0833,1,0,12,0,0.0000,23.8233,0.0000,19.3886,12.9234,1.5556,4.3333,0.0000,1,0,0,1,0.0000,0.0000,12,1.0000,0.0224,12,loop,small,single,12,2,deep,medium,5,low,689654357,ea250bb6-f8fa-482e-9f14-15fb505e33fa,false,"EntityBounds: entity terrorist_02 at (22.80, -1.20) exceeds room room_05 interior bounds (centre=(24.00, 0.00), half-extents=(1.20, 1.20))",,EntityBounds,3
false,13,13,2.0000,6,6,0.0769,3,0,13,0,0.0000,30.3424,0.5000,5.7991,2.2897,0.1875,5.7500,4.0000,0,1,1,1,0.2308,2.6667,11,0.8462,0.0194,11,loop,small,multiple,13,3,clustered,low,2,low,676104715,2eb66513-bb42-48e4-9795-01b92045a216,false,"EntityBounds: entity terrorist_01 at (28.80, 7.20) exceeds room room_08 interior bounds (centre=(30.00, 6.00), half-extents=(1.20, 1.20))",,EntityBounds,3
false,8,8,2.0000,4,4,0.1250,3,0,8,0,0.0000,14.4153,0.6667,12.1808,5.0864,0.2500,1.5000,3.0000,2,1,1,1,0.2500,1.2000,26,3.2500,0.0309,8,loop,large,multiple,8,5,front_loaded,low,4,low,490678451,721336f7-9291-4fb1-afc1-71bbd5c7f350,false,"EntityBounds: entity terrorist_03 at (23.20, -3.20) exceeds room room_03 interior bounds (centre=(20.00, 0.00), half-extents=(3.20, 3.20))",,EntityBounds,3
false,11,10,1.8182,6,3,0.0000,3,2,7,1,0.1000,9.6760,0.4000,15.0245,1.8886,0.0000,3.0000,3.0000,0,2,1,1,0.1818,2.2500,23,2.0909,0.0444,11,branching,small,multiple,11,4,deep,medium,2,medium,624554045,82b30f69-edc1-499a-bee1-2f0d1cbf9d11,true,,,none,0
false,5,4,1.6000,4,4,0.0000,1,1,2,1,0.2500,8.8162,0.7143,11.4851,1.5613,1.2500,2.5000,3.3333,1,3,2,1,0.6000,2.5714,18,3.6000,0.0396,5,linear,medium,single,5,7,dispersed,medium,2,high,610260306,c07a105a-502d-4cd3-81b1-82d6b7156ab5,true,,,none,0
false,14,14,2.0000,7,7,0.0714,1,0,14,0,0.0000,19.9875,0.3333,33.1199,29.9453,6.8889,3.3333,3.0000,0,1,0,1,0.1429,1.5000,10,0.7143,0.0161,9,loop,small,single,14,2,dispersed,medium,2,low,2107697017,fda5cca3-9440-4a4c-957f-ba93899e52c8,true,,,none,0
false,9,8,1.7778,2,1,0.0000,3,0,7,1,0.1250,6.0442,0.3810,6.6274,1.6930,0.0000,1.0000,2.0000,0,2,3,1,0.2222,1.6667,22,2.4444,0.0499,9,hub_and_spoke,small,multiple,9,6,dispersed,high,1,medium,1381765661,38eb0ae4-9cd2-4e28-9a5e-428c90605c70,true,,,none,0
false,15,14,1.8667,2,1,0.0000,3,0,13,1,0.0714,6.2410,0.5333,4.9717,1.7192,0.0000,1.0000,2.0000,0,1,3,1,0.0667,1.6000,38,2.5333,0.0611,14,hub_and_spoke,small,multiple,15,5,dispersed,medium,5,medium,1452678640,deb09deb-e96a-4ebd-8645-90a08e0c76a7,true,,,none,0
false,15,14,1.8667,14,14,0.0000,2,1,12,1,0.0714,32.7398,0.0000,51.6805,51.6805,42.2500,7.5000,0.0000,0,0,0,1,0.0000,0.0000,37,2.4667,0.0297,15,linear,medium,multiple,15,1,dispersed,high,2,medium,1186672297,eacd0f0a-d13e-4289-8b35-fdfc51ce9df2,true,,,none,0
false,7,6,1.7143,6,6,0.0000,2,4,1,1,0.1667,12.2331,0.3333,13.5505,6.3040,2.9167,3.5000,3.5000,1,2,1,1,0.4286,2.2000,11,1.5714,0.0387,7,linear,small,multiple,7,5,dispersed,medium,1,medium,670267958,48a4ea88-a5d7-4300-adb5-b69a6edde02c,true,,,none,0
false,4,4,2.0000,2,2,0.2500,3,0,4,0,0.0000,16.2458,0.5833,11.4138,2.7558,0.2469,1.5556,3.0000,2,2,3,1,0.5000,2.0000,21,5.2500,0.0606,4,loop,large,multiple,3,8,dispersed,high,3,high,2063358604,7a1246b2-425d-405d-864d-2b37dc8df67f,true,,,none,0
false,7,6,1.7143,2,1,0.0000,3,0,5,1,0.1667,8.0133,0.5714,11.5204,2.9171,0.0000,1.0000,2.0000,0,1,5,1,0.1429,1.7143,37,5.2857,0.0803,7,hub_and_spoke,medium,multiple,7,7,dispersed,high,4,medium,823428327,974645f6-e8e7-4f5b-9a48-33b2c3763abb,true,,,none,0
false,6,5,1.6667,5,5,0.0000,1,1,3,1,0.2000,9.5497,0.9167,7.7080,5.2806,0.4444,1.6667,3.0000,2,2,3,1,0.3333,2.0000,8,1.3333,0.0231,6,linear,small,single,6,8,front_loaded,high,3,medium,1680557339,da45a8b7-0df0-45e2-a3dd-23fe3967e19f,true,,,none,1
false,5,4,1.6000,4,4,0.0000,2,0,3,1,0.2500,9.5863,0.8333,4.9232,1.5612,1.3333,2.6667,3.0000,2,2,3,1,0.4000,2.1250,8,1.6000,0.0327,5,linear,small,multiple,5,8,dispersed,high,3,high,228517476,c9679d89-080a-4cb0-97d1-631bc0638e61,false,"EntityBounds: entity terrorist_08 at (-4.77, 5.26) exceeds room room_05 interior bounds (centre=(-5.97, 6.46), half-extents=(1.20, 1.20))",,EntityBounds,3
false,10,9,1.8000,5,3,0.0000,3,0,8,1,0.1111,15.7671,1.0000,4.5015,1.5753,0.2222,2.6667,4.0000,0,1,0,1,0.3000,2.0000,55,5.5000,0.0821,10,branching,medium,multiple,10,2,clustered,medium,2,medium,517957146,5501f152-37dd-470f-b119-3954368dd805,true,,,none,0
false,13,13,2.0000,6,6,0.0769,1,0,13,0,0.0000,50.4929,0.7778,13.0811,1.7449,0.9136,5.4444,4.0000,2,3,2,1,0.2308,2.5000,40,3.0769,0.0255,13,loop,large,single,13,8,deep,low,2,low,1807737900,9d356d59-c19e-4663-9ca2-b441481c0102,true,,,none,0
false,9,8,1.7778,2,1,0.0000,3,0,7,1,0.1250,8.1639,1.0000,2.8084,1.9746,0.0000,1.0000,2.0000,0,1,5,1,0.1111,1.7143,58,6.4444,0.0935,9,hub_and_spoke,medium,multiple,9,7,clustered,high,4,medium,355688657,f04e3aae-2308-4761-9db7-d7668ac23632,true,,,none,0
false,11,10,1.8182,10,10,0.0000,2,1,8,1,0.1000,40.8527,1.0000,3.8444,2.0916,0.2222,9.6667,4.0000,0,1,0,1,0.2727,2.0000,11,1.0000,0.0245,11,linear,small,multiple,11,2,clustered,medium,2,medium,903707824,7034c3a1-53af-4496-a78c-ec76f24c51a8,false,"EntityBounds: entity terrorist_01 at (28.80, -28.80) exceeds room room_11 interior bounds (centre=(30.00, -30.00), half-extents=(1.20, 1.20))",,EntityBounds,3
false,15,14,1.8667,6,3,0.0000,3,3,10,1,0.0714,11.1298,0.9524,4.1874,1.6149,0.2449,2.5714,3.0000,1,2,2,1,0.1333,2.3333,37,2.4667,0.0519,15,branching,small,multiple,15,6,clustered,low,1,medium,1959886350,69546039-addd-4d84-b438-a4e5a462e698,true,,,none,0
false,10,9,1.8000,2,1,0.0000,1,0,8,1,0.1111,6.1237,0.1667,6.1542,2.0255,0.0000,1.0000,2.0000,0,1,1,1,0.1000,1.3333,37,3.7000,0.0855,10,hub_and_spoke,small,single,10,3,dispersed,low,2,high,346285486,c628008c-4dbf-494c-854a-94776125fc21,true,,,none,1
false,7,6,1.7143,4,2,0.0000,3,0,5,1,0.1667,8.8214,0.6667,8.1447,7.4104,0.2222,1.6667,0.0000,1,0,0,1,0.0000,0.0000,15,2.1429,0.0598,7,branching,small,multiple,7,2,deep,medium,5,low,762690328,802c1a00-b3b3-4af6-8f70-ddb6b3fa4e56,true,,,none,0
false,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,12.0551,0.4286,20.3310,8.8492,0.2041,1.2857,2.0000,1,2,2,1,0.2000,1.6667,56,11.2000,0.1150,5,branching,large,single,5,6,deep,medium,1,medium,1493669946,8ed33dca-73db-4d7f-b4f1-bfb4a8b6e458,true,,,none,0
false,14,13,1.8571,13,13,0.0000,1,0,12,1,0.0769,89.7205,0.3000,18.4389,1.5813,2.5600,11.2000,4.0000,0,2,1,1,0.2857,3.0000,21,1.5000,0.0190,14,linear,medium,single,14,4,deep,medium,2,low,658314109,c0867743-d65d-4dd8-adb8-34c3cba517bb,true,,,none,0
false,14,13,1.8571,13,13,0.0000,2,4,8,1,0.0769,22.7609,0.8667,10.5167,2.1975,15.5556,4.6667,3.5000,1,2,1,1,0.2143,2.2000,51,3.6429,0.0317,14,linear,large,multiple,14,5,dispersed,medium,1,high,855577856,efa28ef0-ea6e-4457-842f-aaeea90d07c2,true,,,none,0
false,5,4,1.6000,4,4,0.0000,2,0,3,1,0.2500,13.3317,0.9048,6.3289,2.9883,0.5306,3.4286,4.0000,2,1,2,1,0.6000,1.6667,13,2.6000,0.0289,5,linear,medium,multiple,5,6,deep,high,5,medium,1065669401,663f89a2-896b-4e9e-ac83-50f69dc9249a,false,"EntityBounds: entity terrorist_06 at (2.20, 18.20) exceeds room room_05 interior bounds (centre=(0.00, 16.00), half-extents=(2.20, 2.20))",,EntityBounds,3
false,5,5,2.0000,2,2,0.2000,3,2,3,0,0.0000,12.9220,0.8214,16.4302,9.1363,0.2500,1.5000,3.0000,2,2,2,1,0.8000,1.7143,22,4.4000,0.0325,5,loop,large,multiple,5,7,deep,high,3,high,1361403236,8412b0cd-7264-4574-a499-d05a737871c6,true,,,none,0
false,10,11,2.2000,5,3,0.1818,3,1,10,0,0.0000,13.7818,0.5000,12.9382,3.1033,0.2469,2.4444,4.0000,3,1,3,1,0.3000,2.0000,29,2.9000,0.0393,10,loop,medium,multiple,10,8,clustered,medium,4,medium,678376209,2ce7a6ff-4a50-4a39-ad74-d10468197aba,false,"EntityBounds: entity terrorist_07 at (-5.80, -18.20) exceeds room room_08 interior bounds (centre=(-8.00, -16.00), half-extents=(2.20, 2.20))",,EntityBounds,3
false,15,15,2.0000,7,7,0.0667,1,3,12,0,0.0000,12.4219,0.3333,13.3346,8.4628,5.1875,3.2500,3.0000,0,1,1,1,0.1333,2.3333,15,1.0000,0.0216,14,loop,small,single,15,3,dispersed,high,2,medium,1887374735,46f77f5d-c23d-432f-b6e4-b9636bca7e6a,true,,,none,0
false,6,6,2.0000,3,3,0.1667,3,0,6,0,0.0000,9.7052,0.4667,10.2713,2.0564,0.6667,2.0000,3.0000,1,2,1,1,0.3333,2.0000,7,1.1667,0.0246,6,loop,small,multiple,6,5,dispersed,medium,2,medium,386513030,3c4c25fd-1538-4bdd-825f-6e01181fe0fb,true,,,none,0
false,7,7,2.0000,3,3,0.1429,3,0,7,0,0.0000,12.1118,0.3333,14.0022,7.4284,0.6667,2.0000,0.0000,1,0,0,1,0.0000,0.0000,3,0.4286,0.0081,3,loop,small,multiple,7,2,dispersed,medium,4,low,658533577,28d6eef1-9312-4e3b-9e6f-dbab2d73a807,true,,,none,0
false,4,4,2.0000,2,2,0.2500,3,0,4,0,0.0000,11.6069,0.6190,11.7923,4.4570,0.2449,1.4286,3.0000,2,1,2,1,0.5000,1.5000,18,4.5000,0.0369,4,loop,large,multiple,3,6,deep,medium,5,medium,960393619,4184ba5a-1d81-44ab-a958-6c1396b0188b,true,,,none,0
false,11,10,1.8182,5,3,0.0000,3,3,6,1,0.1000,10.8340,0.3333,15.7882,14.7123,0.2222,1.3333,0.0000,1,0,0,1,0.0000,0.0000,72,6.5455,0.0918,11,branching,medium,multiple,11,2,front_loaded,medium,4,high,1095960606,01296f13-38d2-4fad-a176-d117bced8d7f,true,,,none,0
true,3,2,1.3333,2,2,0.0000,1,0,1,1,0.5000,11.7084,1.0000,7.8984,1.7099,0.2500,1.5000,3.0000,0,1,1,1,0.6667,2.0000,14,4.6667,0.0581,3,branching,large,single,3,3,dispersed,medium,2,medium,938914493,fb594931-60ea-48e2-a98d-efb8b5c0ac8b,true,,,none,0
false,10,9,1.8000,7,4,0.0000,3,2,6,1,0.1111,9.4471,0.4762,8.3114,1.5828,0.2041,1.7143,3.0000,2,1,2,1,0.2000,1.6667,20,2.0000,0.0430,10,branching,small,multiple,10,6,front_loaded,low,5,medium,1635288504,2873d099-4a70-4957-864a-a6da5ce3d79e,true,,,none,0
false,10,9,1.8000,2,1,0.0000,3,0,8,1,0.1111,11.1062,0.3333,15.7815,9.1964,0.0000,1.0000,0.0000,0,0,2,1,0.0000,1.3333,73,7.3000,0.0639,10,hub_and_spoke,large,multiple,10,3,front_loaded,high,5,low,1612094450,6db8b8f6-515a-4c07-b41b-ac4cef007f70,true,,,none,0
false,5,4,1.6000,3,2,0.0000,3,0,3,1,0.2500,7.1735,0.4286,7.4216,1.6614,0.2500,1.5000,2.3333,1,3,2,1,0.8000,1.7143,11,2.2000,0.0472,5,branching,small,multiple,5,7,dispersed,medium,2,medium,619256575,a0a8af81-8f7c-426c-832c-7768f8ab5c66,true,,,none,0
false,12,11,1.8333,2,1,0.0000,1,0,10,1,0.0909,7.6288,0.5000,13.0961,11.9964,0.0000,1.0000,0.0000,0,0,2,1,0.0000,1.3333,51,4.2500,0.0543,12,hub_and_spoke,medium,single,12,3,front_loaded,medium,4,low,733582016,98fb58bf-7b3c-4509-9cef-50dde78023ec,true,,,none,0
true,5,4,1.6000,2,1,0.0000,1,0,3,1,0.2500,9.6671,0.5000,16.9468,14.9350,0.0000,1.0000,0.0000,0,0,2,1,0.0000,1.3333,33,6.6000,0.0560,5,hub_and_spoke,large,single,5,3,front_loaded,low,5,low,1847451144,03e8dbc5-8c12-4e2c-9e75-12c47882772a,true,,,none,0
true,4,3,1.5000,3,2,0.0000,3,0,2,1,0.3333,12.2721,1.0000,6.1155,4.4508,0.2222,1.6667,0.0000,0,0,1,1,0.0000,1.5000,27,6.7500,0.0846,4,branching,large,multiple,4,2,clustered,low,3,medium,713532580,caa9f915-8e90-4055-ad45-1e9f3aebbd25,true,,,none,0
false,15,16,2.1333,7,4,0.1250,3,3,13,0,0.0000,13.5051,0.2000,26.1116,21.8804,1.3600,2.8000,4.0000,1,1,1,1,0.2000,2.0000,16,1.0667,0.0230,14,loop,small,multiple,15,4,dispersed,low,3,medium,1022412279,a323ca26-9a69-4e2a-a533-2968151987cf,true,,,none,0
false,13,13,2.0000,6,6,0.0769,1,3,10,0,0.0000,17.6531,1.0000,2.0410,2.0410,0.0000,6.0000,0.0000,0,0,0,1,0.0000,0.0000,15,1.1538,0.0261,12,loop,small,single,13,1,clustered,low,4,medium,1040534219,818f792c-b31c-44b7-bb5c-a9069756d1ef,true,,,none,1
false,9,8,1.7778,4,2,0.0000,1,0,7,1,0.1250,10.7589,0.7000,14.6834,9.6022,0.2400,1.6000,4.0000,1,1,1,1,0.3333,1.7500,65,7.2222,0.0636,9,branching,large,single,9,4,deep,low,3,low,420926265,25da09ee-5354-410b-bd7e-e7d03fc08ab8,true,,,none,0
false,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,11.3739,0.6071,10.2907,2.7777,0.1875,1.7500,4.0000,2,2,2,1,0.6000,2.0000,28,5.6000,0.1048,5,branching,medium,single,5,7,deep,low,3,medium,666520373,76820070-0367-43ef-bb21-a60dc04024bd,true,,,none,0
false,7,6,1.7143,2,1,0.0000,3,0,5,1,0.1667,7.8911,0.0000,15.7642,15.7642,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,51,7.2857,0.1115,7,hub_and_spoke,medium,multiple,7,1,deep,low,2,high,665249562,c3e891f2-6990-4f76-b843-289ea0ec7549,true,,,none,0
false,7,7,2.0000,3,3,0.1429,3,2,5,0,0.0000,8.1250,0.3889,12.2962,5.5099,0.6667,2.0000,3.0000,3,1,3,1,0.2857,1.6250,11,1.5714,0.0323,7,loop,small,multiple,7,8,dispersed,high,4,high,36601318,13b5fb26-6de0-4f5f-b1dc-51012540de10,false,"EntityBounds: entity terrorist_01 at (-6.89, -1.43) exceeds room room_07 interior bounds (centre=(-5.69, -0.23), half-extents=(1.20, 1.20))",,EntityBounds,3
true,3,2,1.3333,2,2,0.0000,1,0,1,1,0.5000,8.1000,0.6667,4.4997,2.1513,0.2222,1.6667,0.0000,1,0,0,1,0.0000,0.0000,4,1.3333,0.0256,3,branching,small,single,3,2,dispersed,low,5,medium,2020755385,f9561785-e41d-4d10-b158-599ee00e4baf,true,,,none,0
true,5,5,2.0000,2,2,0.2000,1,0,5,0,0.0000,7.0123,0.5000,14.0337,12.9949,0.1875,1.2500,0.0000,1,0,1,1,0.0000,1.0000,6,1.2000,0.0220,5,loop,small,single,5,3,deep,high,5,medium,387452146,f8f799a4-e78b-4a38-abe8-3c23cee968b1,true,,,none,0
false,13,12,1.8462,2,1,0.0000,3,0,11,1,0.0833,8.3436,0.3333,13.5120,8.2673,0.0000,1.0000,0.0000,0,0,1,1,0.0000,1.0000,84,6.4615,0.0953,13,hub_and_spoke,medium,multiple,13,2,deep,high,4,medium,1084139777,dc5d07f4-5bd1-4211-ae0c-c7fb2e8e2f37,true,,,none,0
false,8,7,1.7500,7,7,0.0000,2,1,5,1,0.1429,8.1344,0.3611,8.6535,2.2954,5.1111,4.0000,3.3333,2,3,2,1,0.3750,2.2500,8,1.0000,0.0206,7,linear,small,multiple,8,8,dispersed,high,1,medium,437006217,f57cddf2-a280-445a-a5dd-a23caa56e393,true,,,none,2
true,3,2,1.3333,2,2,0.0000,1,0,1,1,0.5000,13.6279,1.0000,4.2403,3.1843,0.1875,1.7500,0.0000,1,0,1,1,0.0000,1.0000,8,2.6667,0.0312,3,linear,medium,single,3,3,deep,low,5,low,381982315,5410fb65-60f0-4d37-a179-fcc8b6123db5,true,,,none,0
true,4,4,2.0000,2,2,0.2500,1,0,4,0,0.0000,11.6213,1.0000,7.8647,4.7192,0.1875,1.7500,0.0000,1,0,1,1,0.0000,1.0000,18,4.5000,0.0461,4,loop,large,single,4,3,deep,high,5,medium,128037529,9c3ee1d1-f108-41c8-ad06-c3d5fff5ced3,true,,,none,2
false,6,5,1.6667,4,2,0.0000,1,1,3,1,0.2000,12.2419,0.4667,11.7035,3.0510,0.2500,1.5000,4.0000,2,1,1,1,0.5000,1.4000,38,6.3333,0.0765,6,branching,medium,single,6,5,dispersed,high,4,high,1233945948,f3f024c4-d73d-4033-b8bf-c33e600d48d7,true,,,none,0
false,8,7,1.7500,2,1,0.0000,1,0,6,1,0.1429,6.6815,1.0000,1.5914,1.5914,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,25,3.1250,0.0716,8,hub_and_spoke,small,single,8,1,clustered,medium,4,medium,832863420,34b96eb7-b880-4292-a4c4-f7d60b25c243,true,,,none,0
false,9,9,2.0000,4,4,0.1111,1,3,6,0,0.0000,17.0299,0.4000,11.8090,7.2695,0.4000,3.0000,4.0000,1,1,1,1,0.3333,2.0000,33,3.6667,0.0328,9,loop,large,single,9,4,deep,high,4,medium,569227908,4165e9c9-f08a-4427-a831-47da86552118,false,"EntityBounds: entity terrorist_01 at (-23.20, -3.20) exceeds room room_03 interior bounds (centre=(-20.00, 0.00), half-extents=(3.20, 3.20))",,EntityBounds,3
false,11,10,1.8182,2,1,0.0000,1,0,9,1,0.1000,8.2424,0.8000,11.7525,8.4371,0.0000,1.0000,2.0000,0,1,2,1,0.0909,1.5000,77,7.0000,0.0985,11,hub_and_spoke,medium,single,11,4,deep,high,4,medium,1346851559,c042a4d5-21e1-4de3-b600-bc90ff06c14c,true,,,none,0
