variedParameter,parameterValue,roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage
roomCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.4328,1.0000,6.1447,2.4515,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,13,3.2500,0.0299,4,branching,medium,single,4,3,dispersed,medium,3,medium,802562302,db756762-690c-4ca5-8a8b-940e8e569ee8,true,,
roomCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.2262,0.5000,9.6074,2.8128,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,15,3.7500,0.0468,4,branching,medium,single,4,3,dispersed,medium,3,medium,199018119,c1f8a885-7f73-429b-8b14-f3360ab03b1a,true,,
roomCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.1357,0.5000,9.2928,2.2980,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,20,5.0000,0.0821,4,branching,medium,single,4,3,dispersed,medium,3,medium,957558933,ada469a0-bb88-47b8-9f72-706aaa02f725,true,,
roomCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.5749,0.3333,11.9446,1.7860,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,17,4.2500,0.0707,4,branching,medium,single,4,3,dispersed,medium,3,medium,1771853138,38ba427f-67a2-4060-856a-2c352b177702,true,,
roomCount,4,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,8.5585,0.5000,9.8554,2.0695,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,26,6.5000,0.0927,4,branching,medium,single,4,3,dispersed,medium,3,medium,878010725,73d0b141-54a9-4c87-b239-43f756701d6a,true,,
roomCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,12.2874,0.5000,11.6279,2.7328,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0453,4,branching,medium,single,4,3,dispersed,medium,3,medium,1117725269,6969e79e-3400-479d-aca1-15af81d04b2e,true,,
roomCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,10.3946,1.0000,4.9571,1.8997,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,16,4.0000,0.0481,4,branching,medium,single,4,3,dispersed,medium,3,medium,431885419,a39f1529-bf04-4664-a087-3110a61552aa,true,,
roomCount,4,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,11.7386,0.6667,9.9740,3.2210,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,20,5.0000,0.0645,4,branching,medium,single,4,3,dispersed,medium,3,medium,368273331,86105554-5ee8-49f8-b6cf-1abcaac4dbaa,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,9.9759,0.5000,9.0860,2.6786,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,17,3.4000,0.0414,5,branching,medium,single,5,3,dispersed,medium,3,medium,545717068,de7276a2-05b1-43ac-a7ec-c897fb95cf6d,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.5590,0.3333,18.6622,7.7462,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,21,4.2000,0.0572,5,branching,medium,single,5,3,dispersed,medium,3,medium,841328845,47a0791c-1739-4317-bcf4-f55309134517,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,11.6492,1.0000,6.3896,2.7318,0.2500,1.5000,4.0000,1,1,0,1,0.6000,1.3333,30,6.0000,0.1032,5,branching,medium,single,5,3,dispersed,medium,3,medium,1242465933,63b1190a-760c-4ecd-8ef6-462a5931871b,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,12.0794,1.0000,5.8864,2.1924,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,18,3.6000,0.0409,5,branching,medium,single,5,3,dispersed,medium,3,medium,316490005,e1c9fea9-e176-4516-a230-ecaf051880f1,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.8226,1.0000,6.2139,2.3342,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,24,4.8000,0.0597,5,branching,medium,single,5,3,dispersed,medium,3,medium,450106132,e291081c-2a7f-4cdf-bd3e-60b15553f30a,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,9.7188,1.0000,6.0190,2.0531,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,18,3.6000,0.0401,5,branching,medium,single,5,3,dispersed,medium,3,medium,989136773,623a707d-3ee2-427f-8dc6-3336731b1f43,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,1,2,1,0.2500,10.7153,0.8333,9.0710,7.8558,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,20,4.0000,0.0548,5,branching,medium,single,5,3,dispersed,medium,3,medium,231715786,f2d81c94-c075-4bb0-9e92-ddf749a78c42,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,8.8427,0.3333,11.7333,2.0936,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,25,5.0000,0.0638,5,branching,medium,single,5,3,dispersed,medium,3,medium,1500821019,a82b34f4-7389-4f41-b2e6-f351a695c2b2,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.5830,0.5000,10.6530,7.6901,0.2500,1.5000,4.0000,1,1,0,1,0.6000,1.3333,28,5.6000,0.0704,5,branching,medium,single,5,3,dispersed,medium,3,medium,1463145184,394a064b-02e5-4ed5-a4bb-48449f3d590c,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.1741,0.5000,9.4987,2.3333,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,31,6.2000,0.1046,5,branching,medium,single,5,3,dispersed,medium,3,medium,211779230,40bc0669-35c8-4c11-b3c9-f5000771ead2,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,8.9884,0.3333,12.9679,2.6156,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,22,4.4000,0.0517,5,branching,medium,single,5,3,dispersed,medium,3,medium,1024639668,42e683c7-3c11-428a-8eeb-50ecfbb92eb5,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,12.4142,0.6667,9.6448,2.5313,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,22,4.4000,0.0607,5,branching,medium,single,5,3,dispersed,medium,3,medium,2045536464,6b31550e-c794-48c8-8e37-dd5b014e46ff,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,12.3981,0.6667,9.3956,2.9521,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,19,3.8000,0.0435,5,branching,medium,single,5,3,dispersed,medium,3,medium,2032132700,f6887d24-f4c1-4b4a-be3b-09e716b9a671,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,1,2,1,0.2500,11.4555,0.5000,13.7086,7.4323,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,18,3.6000,0.0570,5,branching,medium,single,5,3,dispersed,medium,3,medium,1474932440,c7c69f63-bf0e-44dd-8144-cc4f2a8d465e,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.5443,1.0000,7.1023,1.8569,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,16,3.2000,0.0370,5,branching,medium,single,5,3,dispersed,medium,3,medium,847286240,28c00e52-f6a6-4773-9d07-93c9805fda8d,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,11.6814,0.3333,12.3896,2.2063,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,16,3.2000,0.0365,5,branching,medium,single,5,3,dispersed,medium,3,medium,64233299,0cde3bd0-3ae0-4723-844d-f214b9b1118f,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,11.3110,0.6667,9.2933,2.1743,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,26,5.2000,0.0691,5,branching,medium,single,5,3,dispersed,medium,3,medium,1231890008,1fa1d117-6dc7-4c49-a1cd-d18e95dc6230,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,10.1438,0.5000,9.4217,2.2318,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,26,5.2000,0.0729,5,branching,medium,single,5,3,dispersed,medium,3,medium,811080881,5ec31642-b346-4d8e-b222-181b69f8fdae,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,11.9458,0.3333,12.8858,3.1661,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,21,4.2000,0.0518,5,branching,medium,single,5,3,dispersed,medium,3,medium,2022478710,4800e455-e2fd-48ee-9322-54c1cae1ce0e,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,10.1079,0.6667,9.3143,2.6466,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,25,5.0000,0.0662,5,branching,medium,single,5,3,dispersed,medium,3,medium,808569712,e8df9c8d-897d-441f-aae6-2a04121c8334,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.0131,0.5000,12.3624,6.0413,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,18,3.6000,0.0506,5,branching,medium,single,5,3,dispersed,medium,3,medium,860604272,0a6318d9-2cb0-4f72-8795-8bb3fbe328ce,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,12.2856,0.6667,9.1537,2.4875,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,21,4.2000,0.0485,5,branching,medium,single,5,3,dispersed,medium,3,medium,314039531,0f618d5f-d186-42c4-a83c-728954ac787f,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.0041,0.5000,9.1706,2.2414,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,24,4.8000,0.0512,5,branching,medium,single,5,3,dispersed,medium,3,medium,7936820,f6cdb246-7944-4aac-a3c7-423669df0fb5,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,9.9985,0.3333,16.6155,8.5482,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,17,3.4000,0.0458,5,branching,medium,single,5,3,dispersed,medium,3,medium,829482511,82aaf641-d6ac-406b-8c28-88e063d0a83a,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,12.1191,0.6667,9.2875,2.1521,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,16,3.2000,0.0386,5,branching,medium,single,5,3,dispersed,medium,3,medium,1265047063,6782afcb-b1b4-4b01-91f3-f24bf747e77e,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,1,2,1,0.2500,11.8660,0.6667,9.0546,2.2987,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,21,4.2000,0.0744,5,branching,medium,single,5,3,dispersed,medium,3,medium,1077788495,6246b0c7-ec55-4ce9-87e9-f63150d1c743,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,8.8191,1.0000,5.6457,1.8025,0.2500,1.5000,4.0000,1,1,0,1,0.6000,1.3333,33,6.6000,0.0980,5,branching,medium,single,5,3,dispersed,medium,3,medium,610623507,225c9240-3b36-4309-b96a-93883bdb7dd9,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,12.1159,0.3333,11.9250,2.3728,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,27,5.4000,0.0768,5,branching,medium,single,5,3,dispersed,medium,3,medium,501017448,c9a7587a-ef5c-4f9a-9dc5-e0c27d072295,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.5793,0.3333,16.5493,7.7669,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,18,3.6000,0.0401,5,branching,medium,single,5,3,dispersed,medium,3,medium,1903505409,de93d050-1621-4f76-9759-5204c92f902d,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,9.7346,0.3333,14.0479,8.7759,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,16,3.2000,0.0482,5,branching,medium,single,5,3,dispersed,medium,3,medium,995867081,d56f14d0-0066-41a1-913e-7ef0306868b5,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.2180,0.5000,8.9151,2.6594,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,29,5.8000,0.0793,5,branching,medium,single,5,3,dispersed,medium,3,medium,12558260,01b24dd3-c9d7-46b2-ac74-aeffcf8d218a,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.2179,0.5000,17.1583,16.1317,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,28,5.6000,0.0616,5,branching,medium,single,5,3,dispersed,medium,3,medium,1122749788,893ac246-f5d5-460c-98c3-40a50c4322e9,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,1,2,1,0.2500,9.5064,1.0000,6.3394,2.6813,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,19,3.8000,0.0512,5,branching,medium,single,5,3,dispersed,medium,3,medium,1040604314,c1946a89-0a31-40c4-9ce6-e466fc094904,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,11.4050,0.3333,14.7340,2.4744,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,24,4.8000,0.0638,5,branching,medium,single,5,3,dispersed,medium,3,medium,1016229483,1133b1c7-49c1-4df8-ad65-f7151f4ebec0,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.2187,0.5000,19.5852,15.6900,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,23,4.6000,0.0643,5,branching,medium,single,5,3,dispersed,medium,3,medium,1187607758,b65f41e3-e9d9-4560-99b5-2b3321acd677,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,10.4146,0.8333,7.0255,2.2005,0.2500,1.5000,4.0000,1,1,0,1,0.6000,1.3333,26,5.2000,0.0668,5,branching,medium,single,5,3,dispersed,medium,3,medium,1420093715,fe94fe75-bc4d-4325-b01a-fd7bd5cb0dae,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,11.8269,0.3333,12.2705,2.7496,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,24,4.8000,0.0807,5,branching,medium,single,5,3,dispersed,medium,3,medium,235859086,3823d111-5465-4a86-924a-fa28710ecbcb,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,11.4570,1.0000,8.4326,5.9646,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,18,3.6000,0.0505,5,branching,medium,single,5,3,dispersed,medium,3,medium,1166914732,249b439d-c299-4465-822f-dbc47a1b6e9d,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.3091,1.0000,6.0646,2.5064,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,27,5.4000,0.0876,5,branching,medium,single,5,3,dispersed,medium,3,medium,1904665435,25bd4b34-e695-4387-b5cf-03b4a4d5070f,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,9.7254,0.3333,16.1263,7.5870,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,20,4.0000,0.0611,5,branching,medium,single,5,3,dispersed,medium,3,medium,2043231027,3814ce93-d1b2-4ffc-9dc3-a2ff730c39c6,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,10.0611,0.8333,10.5066,6.3180,0.2500,1.5000,4.0000,1,1,0,1,0.6000,1.3333,31,6.2000,0.1143,5,branching,medium,single,5,3,dispersed,medium,3,medium,941926844,c345f6f4-3af8-4930-a94d-9dc8d93e0a34,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.5597,0.5000,14.0329,8.1027,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,17,3.4000,0.0484,5,branching,medium,single,5,3,dispersed,medium,3,medium,1878721946,c50ce6fc-3d8a-488c-9526-930b7eb07d59,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,9.0278,0.6667,8.9517,2.5488,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,23,4.6000,0.0745,5,branching,medium,single,5,3,dispersed,medium,3,medium,522260935,bfb2d6c2-822e-4931-920c-d9cb5c797fb6,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,1,2,1,0.2500,11.8753,0.6667,9.6227,2.6064,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,20,4.0000,0.0721,5,branching,medium,single,5,3,dispersed,medium,3,medium,1504149547,56890327-3364-47df-9725-00dfa3fd0c55,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.9762,1.0000,6.6115,2.8655,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,18,3.6000,0.0698,5,branching,medium,single,5,3,dispersed,medium,3,medium,1686532717,fe90fcb7-4e60-4b8e-9d9a-7b0c54efd323,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,10.0521,0.6667,9.4097,1.9571,0.2500,1.5000,4.0000,1,1,0,1,0.6000,1.3333,24,4.8000,0.0510,5,branching,medium,single,5,3,dispersed,medium,3,medium,59446648,31884de6-cb5a-414e-b0f0-cc1adca9a100,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,11.7168,1.0000,6.4773,2.6421,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,16,3.2000,0.0482,5,branching,medium,single,5,3,dispersed,medium,3,medium,1951775212,8496fcf5-7564-4b5a-a941-cc6116734c6d,true,,
roomCount,5,5,4,1.6000,4,2,0.0000,1,0,3,1,0.2500,10.1910,0.5000,9.2916,1.8432,0.2500,1.5000,3.0000,1,1,0,1,0.4000,1.0000,17,3.4000,0.0357,5,branching,medium,single,5,3,dispersed,medium,3,medium,1475113509,c796dda9-51d0-4eef-9e60-e47905d1ed91,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,9.4406,1.0000,6.2843,2.7926,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,25,5.0000,0.0735,5,branching,medium,single,5,3,dispersed,medium,3,medium,1499215526,4480919e-c0b0-4608-a813-422667516ce0,true,,
roomCount,5,5,4,1.6000,3,2,0.0000,1,0,3,1,0.2500,11.3214,0.3333,15.5013,11.1856,0.2500,1.5000,2.0000,1,1,0,1,0.2000,0.6667,34,6.8000,0.0995,5,branching,medium,single,5,3,dispersed,medium,3,medium,893325634,0fb45ff6-9e76-497c-ae4e-dd4565e01b22,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,5.8933,0.3333,10.8001,8.6771,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,7,1.7500,0.0273,4,branching,small,single,4,3,dispersed,medium,3,medium,539963130,ac3f15a5-cd2e-4e79-963c-54d94a91f587,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.2877,1.0000,4.1993,1.6238,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,7,1.7500,0.0345,3,branching,small,single,4,3,dispersed,medium,3,medium,66929844,1fee194c-956a-46a1-8899-2b89b773d946,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,5.4571,0.5000,5.2213,1.5648,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,10,2.5000,0.0488,4,branching,small,single,4,3,dispersed,medium,3,medium,1242730206,d53fa36b-5c89-49fa-9aaf-60a329f4dda3,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.1913,0.5000,6.9669,1.6465,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,9,2.2500,0.0657,4,branching,small,single,4,3,dispersed,medium,3,medium,1770799354,9b1f2cf1-246e-4a2d-8cc2-5aa68494347b,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,6.1278,0.6667,4.1973,1.6828,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,8,2.0000,0.0386,4,branching,small,single,4,3,dispersed,medium,3,medium,1655152706,a86d0f95-e696-4c1b-a5e8-92ef41e909e3,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.2050,0.5000,6.2483,1.5071,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,8,2.0000,0.0471,4,branching,small,single,4,3,dispersed,medium,3,medium,231677537,1e02d126-f739-439d-ab2f-c33328364d59,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,6.1027,0.3333,8.2942,1.5528,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,11,2.7500,0.0764,4,branching,small,single,4,3,dispersed,medium,3,medium,833392025,db8a91e3-53cb-41ed-8114-94d189fb3fad,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5172,0.3333,9.0110,1.5169,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,8,2.0000,0.0369,4,branching,small,single,4,3,dispersed,medium,3,medium,412983422,262da436-46d0-49f8-8d1e-7e00ae382df3,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,6.5446,1.0000,5.3296,2.1367,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,8,2.0000,0.0352,4,branching,small,single,4,3,dispersed,medium,3,medium,1198926589,a9b570a0-e802-4a78-9f97-e1d3b3086c22,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.0410,0.5000,9.2005,1.7596,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,8,2.0000,0.0354,4,branching,small,single,4,3,dispersed,medium,3,medium,1519801284,693f4550-848e-4802-8a9b-d0d905410cc6,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.7854,0.5000,8.0376,2.0721,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,7,1.7500,0.0366,4,branching,small,single,4,3,dispersed,medium,3,medium,378513266,94053d03-e602-4a80-acd0-426e308ac880,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.3787,0.3333,8.8871,1.8463,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,7,1.7500,0.0321,4,branching,small,single,4,3,dispersed,medium,3,medium,1878181985,49075391-c151-47ac-9b5d-d647dc39b668,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,5.9351,0.5000,3.9559,1.6068,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,7,1.7500,0.0401,4,branching,small,single,4,3,dispersed,medium,3,medium,1744799257,e1802927-2f34-415d-b635-122a938b369a,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,6.3746,0.3333,8.6236,1.6293,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,9,2.2500,0.0508,4,branching,small,single,4,3,dispersed,medium,3,medium,467278103,6323b8dd-afe6-4f79-8aea-3319802c17a6,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.4769,0.3333,9.1317,1.5863,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,7,1.7500,0.0454,4,branching,small,single,4,3,dispersed,medium,3,medium,199220970,c00d5a94-1285-402f-8129-8117787db404,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.4656,0.3333,9.0732,1.9530,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,7,1.7500,0.0336,4,branching,small,single,4,3,dispersed,medium,3,medium,2049373527,8606d1b2-9451-4cb6-b18f-daa7b0fd57b1,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.1074,0.8333,4.9721,1.9170,0.2500,1.5000,2.0000,1,1,0,1,0.2500,0.6667,8,2.0000,0.0434,4,branching,small,single,4,3,dispersed,medium,3,medium,1004932150,3f77357f-d8c4-438b-a115-a4a8d4ae26d0,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.6272,0.5000,7.0727,1.8785,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,6,1.5000,0.0251,4,branching,small,single,4,3,dispersed,medium,3,medium,1015903217,2c1e7a27-f78b-45b7-bb7b-ef92746f911c,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,5.8888,0.3333,8.9371,1.8066,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,6,1.5000,0.0266,4,branching,small,single,4,3,dispersed,medium,3,medium,287324682,ac14ab95-38e3-4601-b9b6-c6eb6ef51eba,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.6748,1.0000,4.4467,1.5432,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,5,1.2500,0.0249,4,branching,small,single,4,3,dispersed,medium,3,medium,1574676172,4e0e7cae-bc7a-40f0-9f04-2274e6a9dbd2,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.7031,0.6667,6.9519,1.8639,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,6,1.5000,0.0364,4,branching,small,single,4,3,dispersed,medium,3,medium,1975857860,3fbc6261-131c-4448-84ce-606fc4bfadcf,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,8.6734,0.6667,7.2045,2.1757,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,8,2.0000,0.0547,4,branching,small,single,4,3,dispersed,medium,3,medium,64975276,d57b1d04-ec9a-4f19-b371-22c5848d15a0,true,,
roomSize,small,4,3,1.5000,2,1,0.0000,1,0,2,1,0.3333,5.4453,0.5000,5.2255,1.6451,0.0000,1.0000,2.0000,0,1,1,1,0.2500,1.3333,11,2.7500,0.0572,4,branching,small,single,4,3,dispersed,medium,3,medium,1053899093,f759ec75-981e-452f-9332-fed3ac54fbde,true,,
roomSize,small,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,7.5657,1.0000,4.4643,1.5254,0.2500,1.5000,3.0000,1,1,0,1,0.5000,1.0000,9,2.2500,0.0608,4,branching,small,single,4,3,dispersed,medium,3,medium,2126731330,8e65ac8c-7bbf-4681-9725-ae6dbe616fba,true,,
